Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005829~cytosol	70	11.29032258064516	2.869822502522332E-4	ARF1, IGBP1B, FLT3, WWC1, RASGRF1, HTR2A, RPH3A, RGS4, ZFP36, UCHL1, AKT2, C1QBP, RPS6KA1, CAPN1, CAR7, PRKCG, HSP90AA1, PRMT8, SECISBP2, KSR2, ACTN4, GAPVD1, ARFGAP3, TIAM1, VSNL1, RILPL1, GEMIN7, DEPDC5, ARHGEF7, SOS2, CRYAB, MAGEL2, NDRG4, PARG, HDAC3, STXBP1, ODC1, RASGRP2, FOXO3, SULT1A1, ABR, GRK3, CBS, DVL2, CYTH1, AKAIN1, SPTBN2, MAP3K2, MYO10, EPHX2, MX2, PDE2A, GGH, RRP1B, BAIAP2, SYT7, PTK2, FKBP1A, EHD2, FMNL1, STK26, NEDD4, RGS10, BAX, PLCH1, KRAS, GRB2, VIM, PTPN5, SPRN	529	1590	18520	1.5412966199426945	0.11610771926501318	0.010283530634038357	0.00970956613353389
UP_KEYWORDS	SH3 domain	15	2.4193548387096775	2.899007004967644E-4	MPP3, TNK2, MATK, BAIAP2, KALRN, CACNB1, CACNB2, CACNB3, RIMBP2, GRB2, CSK, ARHGEF7, TSPOAP1, BCAR1, SHANK2	607	162	20793	3.1717920556470807	0.07583478805134936	0.005632356466794279	0.005176798223156507
GOTERM_BP_DIRECT	GO:0070588~calcium ion transmembrane transport	12	1.935483870967742	3.182006782220927E-4	CACNB1, CACNB2, CACNA1I, CACNB3, CACNA2D2, CACNA1D, ANO6, CACNG3, CACNG4, CACNA1H, ASIC1, GRIN1	499	111	17535	3.7989492498510535	0.5495633326739766	0.13379934578140995	0.13342560459207642
SMART	SM00233:PH	21	3.387096774193549	3.2137474103992997E-4	AFAP1L1, MYO10, ROCK2, RASGRF1, PLEKHA3, CDC42BPA, KALRN, PLEKHA7, CNKSR2, TIAM1, ARHGAP21, ABR, GRK3, AKT2, PLEKHM2, PLCH1, ARHGEF7, SOS2, PLCD4, CYTH1, SPTBN2	336	245	9680	2.469387755102041	0.07185835502188898	0.07455893992126375	0.07455893992126375
UP_KEYWORDS	Cytoplasm	99	15.96774193548387	3.853182345189156E-4	GLTP, CRTC1, PITPNB, ETS1, ZFP36, AKT2, RPS6KA1, CAPN1, PRKCG, TMOD2, MATK, CSNK1D, ACTN4, ERMN, CDKL1, NDRG4, STXBP1, RASGRP2, KALRN, NEUROD1, SULT1A1, SPAST, MOBP, PRKAR2A, MARK1, SPTBN2, SEC31A, SMAD4, CARMIL3, AFAP1L1, HOMER1, DTNB, EPHX2, DDIT4L, PTK2, EHD2, GRB2, SPRR1A, ARF1, HSPB8, UCHL1, C1QBP, ZFP365, YWHAH, UNC45A, HSP90AA1, DNMT3A, MINK1, MYRIP, SSTR2, ARFGAP3, JOSD1, EPN1, EPN3, CNKSR2, ACTA1, RILPL1, ALDOA, ARHGEF7, NAT8L, CRYAB, SHANK2, CAMK1G, RHOQ, OTUB1, GAS7, HDAC3, ROCK2, GPS1, ADCY3, PSMA7, DDN, CBS, RNF39, CSK, APBB1, TSPOAP1, CYTH1, MYO10, MX2, DAB2IP, DTNBP1, BBOX1, BAIAP2, CDC42BPA, MYO9A, FKBP1A, PDE10A, NEDD4, CCDC8, RGS10, BAX, KRAS, VIM, PLCD4, PTPN5, RAN, BCAR1, PTPN3	607	2410	20793	1.4071701518248374	0.09951948890600526	0.006987103985943003	0.006421970575315261
KEGG_PATHWAY	rno04713:Circadian entrainment	11	1.7741935483870968	4.025873446974228E-4	PRKCG, CACNA1I, GNG3, KCNJ9, CAMK2A, ADCY3, CACNA1D, CAMK2G, GRIN2B, CACNA1H, GRIN1	221	97	7749	3.9762560059709844	0.08367029931944614	0.011805863648016971	0.010228121501507792
GOTERM_BP_DIRECT	GO:0007268~chemical synaptic transmission	15	2.4193548387096775	4.07161835826957E-4	OPRD1, PRKCG, MINK1, SSTR2, SSTR3, GRIN2B, LRP8, CACNB1, CACNB2, GRM2, CACNB3, CAMK2N1, MYO6, AGRN, GABRD	499	172	17535	3.064559351260661	0.6396052571270494	0.13379934578140995	0.13342560459207642
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	24	3.870967741935484	4.1500999538442797E-4	UNC45A, JAG2, SRRM4, SFMBT1, FLT3, MYT1L, SMURF1, TNK2, MATK, PAX6, ETS1, SOX10, TWSG1, NEUROD6, AXL, SOX15, GRB2, NKX6-1, STX2, CAMK2G, SH2B3, WNT4, PPARD, GAS7	499	371	17535	2.2732256966763718	0.6466269271296559	0.13379934578140995	0.13342560459207642
GOTERM_BP_DIRECT	GO:0019233~sensory perception of pain	10	1.6129032258064515	4.333779208454682E-4	UCHL1, CHRNA4, EPHX2, ADRB1, HTR2A, PTGS2, CACNA1H, ASIC1, AQP1, GRIN1	499	80	17535	4.39253507014028	0.6625306108610401	0.13379934578140995	0.13342560459207642
GOTERM_BP_DIRECT	GO:0007528~neuromuscular junction development	7	1.129032258064516	4.8052438628598944E-4	CACNB1, CACNB2, CACNB3, NEDD4, CACNA2D2, AGRN, KALRN	499	36	17535	6.832832331329325	0.7001531777038336	0.13379934578140995	0.13342560459207642
UP_SEQ_FEATURE	topological domain:Cytoplasmic	79	12.741935483870966	4.8706177293253753E-4	GABRB1, KCNC4, AQP5, HTR2A, DBH, CX3CL1, AQP1, ROBO1, CDH7, GRM2, HTR6, KCNT2, CNTNAP5B, FCGRT, GJA4, SCN1B, CD53, SLC32A1, UNC5A, KCNK12, ENTPD6, KREMEN1, ACSL6, CACNA2D2, LIFR, TMEM170B, SSTR2, ADRA2C, SSTR3, GABRG3, CLDN11, ATRN, CEACAM1, MAG, SIDT1, CLDN19, GPRC5C, OPRD1, COLEC12, CSF1R, RAMP2, TTYH1, CHRNA4, IGSF1, SDC3, ADCY3, CACNA1D, ADRB1, ACVR1B, MCHR1, CACNA1H, DLL3, CACNA1I, GJC2, ERBB3, PODXL, SLC17A6, TAS1R1, STX2, GABRD, NTSR1, ASIC1, JAG2, GABBR2, B3GALNT1, GPR12, MOG, KCNB1, KCNJ9, GABRA4, ACVR2B, GRIN2B, HS3ST2, GRIN1, P2RX6, MFAP3, MGC109340, PLP1, CSPG5	286	1541	7976	1.4296955478006743	0.35213812395883515	0.07240985024263724	0.07184161150754928
KEGG_PATHWAY	rno04062:Chemokine signaling pathway	15	2.4193548387096775	4.883575579503465E-4	ROCK2, ADCY3, RASGRP2, FOXO3, CXCL14, PTK2, CX3CL1, TIAM1, GNG3, GRK3, AKT2, GRB2, KRAS, SOS2, BCAR1	221	177	7749	2.9714702047703043	0.10057487973031576	0.011805863648016971	0.010228121501507792
KEGG_PATHWAY	rno04261:Adrenergic signaling in cardiomyocytes	13	2.0967741935483875	5.292153970494469E-4	CAMK2A, CACNA2D2, ADCY3, CACNA1D, ADRB1, CACNB1, CACNB2, CACNB3, AKT2, CAMK2G, CACNG3, SCN1B, CACNG4	221	138	7749	3.3030690537084397	0.10851809520312128	0.011805863648016971	0.010228121501507792
GOTERM_BP_DIRECT	GO:0034765~regulation of ion transmembrane transport	11	1.7741935483870968	5.490442774520022E-4	CACNA1I, KCNJ9, KCNB1, NEDD4, KCNK12, KCNC4, KCNQ4, CACNA2D2, CACNA1D, CACNA1H, GRIN1	499	100	17535	3.865430861723447	0.7474845424142247	0.13759049592947176	0.13720616493525534
INTERPRO	IPR011009:Protein kinase-like domain	31	5.0	5.525388071810056E-4	CSF1R, ROCK2, FLT3, CAMK2A, ACVR1B, KALRN, GRK3, ERBB3, AKT2, RPS6KA1, CSK, CAMK2G, MARK1, MAP3K2, PRKCG, PLK5, TNK2, MINK1, MATK, DYRK1A, CSNK1D, KSR2, CDC42BPA, ACVR2B, PTK2, HIPK3, AXL, STK26, SIK3, CAMK1G, CDKL1	563	540	19384	1.97652786000921	0.41141337153641444	0.08831411934776406	0.08785367034177989
KEGG_PATHWAY	rno05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC)	9	1.4516129032258065	5.730037745791868E-4	CACNB1, CACNB2, CACNB3, ITGA2, ITGA10, CACNA2D2, CACNA1D, CACNG3, CACNG4	221	67	7749	4.710002026068751	0.11695353398033181	0.011805863648016971	0.010228121501507792
KEGG_PATHWAY	rno04080:Neuroactive ligand-receptor interaction	20	3.225806451612903	6.170558514591915E-4	OPRD1, GABBR2, GABRB1, CHRNA4, GABRA4, GPR83, ADRB1, HTR2A, SSTR2, ADRA2C, SSTR3, GABRG3, MCHR1, GRIN2B, GRIN1, P2RX6, GRM2, HTR6, GABRD, NTSR1	221	292	7749	2.4015992065951774	0.12535960041886018	0.011805863648016971	0.010228121501507792
INTERPRO	IPR018247:EF-Hand 1, calcium-binding site	15	2.4193548387096775	7.083654271209152E-4	NECAB2, CGREF1, CAPSL, TESC, CABP2, ACTN4, RASGRP2, CALB2, EHD2, VSNL1, EFCAB1, FKBP7, PLCH1, CAPN1, PLCD4	563	178	19384	2.9013910232103295	0.4931616500192897	0.09704606351556538	0.096540088210479
UP_KEYWORDS	Transport	61	9.838709677419356	7.259462343091298E-4	ERO1A, GLTP, ARF1, GABRB1, MTCH2, PITPNB, KCNC4, AQP5, SLC7A10, FABP12, AQP1, RPH3A, ZFP36, RIMS3, KCNT2, SLC22A18, AKT2, SLC12A8, SCN1B, SLC32A1, KCNK12, CACNA2D2, ACTN4, ARFGAP3, GABRG3, KCTD6, CACNB1, SLCO1C1, CACNB2, CACNB3, RILPL1, RAB35, KCNQ4, KDELR3, RAMP2, TTYH1, CHRNA4, STXBP1, CACNA1D, LIN7B, CACNA1H, CACNA1I, SLC17A6, APOD, CACNG3, GABRD, CACNG4, ASIC1, SEC31A, MYO10, KCNB1, KCNJ9, GABRA4, GRIN2B, GRIN1, P2RX6, TF, SLC25A39, RAB15, SLC28A2, RAN	607	1349	20793	1.5489819171684929	0.1792437290818406	0.012341085983255206	0.011342909911080154
KEGG_PATHWAY	rno04020:Calcium signaling pathway	15	2.4193548387096775	7.595041501492318E-4	PRKCG, CAMK2A, ADCY3, CACNA1D, ADRB1, HTR2A, CACNA1H, GRIN1, P2RX6, CACNA1I, HTR6, ERBB3, CAMK2G, PLCD4, NTSR1	221	185	7749	2.8429741959153723	0.15200031965508587	0.011805863648016971	0.010228121501507792
KEGG_PATHWAY	rno04727:GABAergic synapse	10	1.6129032258064515	7.632263856512268E-4	PRKCG, GABBR2, GNG3, GABRB1, SLC32A1, GABRA4, ADCY3, CACNA1D, GABRD, GABRG3	221	87	7749	4.030269932906849	0.1526855152070068	0.011805863648016971	0.010228121501507792
GOTERM_BP_DIRECT	GO:0001764~neuron migration	12	1.935483870967742	8.180579759574263E-4	KIRREL3, ROBO3, HSP90AA1, AXL, BAX, CCK, PAX6, APBB1, CELSR1, NKX6-1, PTK2, MARK1	499	124	17535	3.4006723123666687	0.871379912318144	0.18636848070448275	0.1858478983561462
KEGG_PATHWAY	rno04540:Gap junction	10	1.6129032258064515	8.2961696972974E-4	MAP3K2, PRKCG, PDGFD, ADCY3, GRB2, ADRB1, KRAS, CSNK1D, HTR2A, SOS2	221	88	7749	3.984471410941999	0.16481464809662283	0.011805863648016971	0.010228121501507792
KEGG_PATHWAY	rno04014:Ras signaling pathway	17	2.741935483870968	8.537561249345601E-4	PRKCG, CSF1R, RASGRF1, KSR2, RASAL3, RASGRP2, ETS1, GRIN2B, GRIN1, FGF5, TIAM1, GNG3, PDGFD, AKT2, GRB2, KRAS, SOS2	221	231	7749	2.580419580419581	0.16918174111724338	0.011805863648016971	0.010228121501507792
UP_SEQ_FEATURE	active site:Proton acceptor	27	4.354838709677419	8.647847684696506E-4	CSF1R, ROCK2, CAMK2A, ACVR1B, PTGS2, KALRN, SULT1A1, GRK3, ERBB3, AKT2, RPS6KA1, CSK, CAMK2G, MARK1, PRKCG, EPHX2, TNK2, MATK, DYRK1A, CSNK1D, CDC42BPA, ACVR2B, PTK2, HIPK3, ALDOA, CAMK1G, CDKL1	286	375	7976	2.007944055944056	0.5373833739042169	0.11019828763927549	0.10933350287080583
KEGG_PATHWAY	rno04722:Neurotrophin signaling pathway	12	1.935483870967742	8.704784256602376E-4	BDNF, AKT2, CAMK2A, RPS6KA1, MATK, BAX, GRB2, KRAS, FOXO3, CAMK2G, SH2B3, SOS2	221	126	7749	3.3393665158371038	0.17219369250344996	0.011805863648016971	0.010228121501507792
UP_KEYWORDS	Synaptosome	8	1.2903225806451613	9.310784929326482E-4	PRKCG, ARF1, DOC2A, KCNB1, CAMK2N1, SLC17A6, RASGRP2, LIN7B	607	54	20793	5.074867289035328	0.22382038479164235	0.01489725588692237	0.013692330778421295
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	144	23.225806451612904	9.809407927394665E-4	ATP8A2, CRTC1, AQP5, CELSR1, AQP1, CDH7, RPH3A, RGS4, HTR6, FCGRT, AKT2, CAPN1, ARID2, SCN1B, PRIMA1, PRKCG, KIRREL3, ENTPD3, UNC5A, ENTPD6, LIFR, CSNK1D, ATP11A, GABRG3, TIAM1, MAG, RAB35, KCNQ4, RELL2, CSF1R, CFH, CHRNA4, STXBP1, LOC100360557, CABP2, CACNA1D, ADRB1, RASGRP2, MCHR1, LIN7B, CACNA1H, CBARP, ABR, ARHGAP21, CACNA1I, PODXL, PRKAR2A, MYO6, DVL2, MAP7, NPTX1, NTSR1, MARK1, SPTBN2, CARMIL3, AFAP1L1, HOMER1, GPR12, SMURF1, TNK2, PDE2A, PTK2, SYT7, EHD2, CSPG5, GRB2, SPRN, DOC2A, RNPEPL1, FLT3, KCNC4, HTR2A, JPH1, CX3CL1, ROBO1, UCHL1, C1QBP, YWHAH, CD53, PRMT8, OPALIN, SGIP1, ITGA2, TESC, SLC35G2, ANO6, KSR2, SSTR2, JOSD1, SSTR3, EPN1, SLCO1C1, CLDN11, CNKSR2, ATRN, CEACAM1, RILPL1, CDH12, ARHGEF7, VSTM2A, GPRC5C, CRYAB, SHANK2, CAMK1G, RHOQ, OPRD1, RAMP2, HDAC3, TMPRSS5, ROCK2, ADCY3, FURIN, DDN, CNNM1, CSK, APBB1, TAS1R1, PCDH1, STX2, CYTH1, MYO10, KCNJ9, KCNB1, DAB2IP, DTNBP1, BAIAP2, ACVR2B, FMNL1, RAB15, AXL, MFAP3, NEDD4, CCDC8, RGS10, RIMBP2, PLP1, ACKR2, KRAS, OLR196, VIM, AGRN, PLCD4, BCAR1, NECTIN1	529	3963	18520	1.2721072567754566	0.34427354013416833	0.03244650314445928	0.030635535527094106
GOTERM_MF_DIRECT	GO:0005245~voltage-gated calcium channel activity	7	1.129032258064516	0.0010620966146369813	CACNB1, CACNB2, CACNB3, CACNA2D2, CACNA1D, CACNG3, CACNG4	481	41	16650	5.909943714821765	0.5145162713676092	0.2952422859065471	0.292637206913254
INTERPRO	IPR008271:Serine/threonine-protein kinase, active site	21	3.387096774193549	0.001086256559295774	PRKCG, PLK5, ROCK2, CAMK2A, MINK1, DYRK1A, CSNK1D, KSR2, CDC42BPA, ACVR1B, KALRN, ACVR2B, HIPK3, GRK3, AKT2, RPS6KA1, SIK3, CAMK2G, CAMK1G, CDKL1, MARK1	563	319	19384	2.266541200576847	0.6473524765503905	0.13021500504558092	0.12953609469602106
GOTERM_CC_DIRECT	GO:0043197~dendritic spine	13	2.0967741935483875	0.0011092335168655693	DTNBP1, BAIAP2, GRIN2B, GRIN1, DDN, TIAM1, P2RX6, GRK3, RGS10, APBB1, CRYAB, NTSR1, SHANK2	529	148	18520	3.075154549634701	0.37950339380480225	0.034069315160871055	0.03216777198910151
GOTERM_BP_DIRECT	GO:0042596~fear response	4	0.6451612903225806	0.001146220992832572	BDNF, ADRB1, DBH, GRIN2B	499	8	17535	17.570140280561123	0.9435317805529668	0.23936915066986877	0.2387005217573831
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	91	14.677419354838708	0.0011583655377960008	ERO1A, GABRB1, KCNC4, AQP5, HTR2A, DBH, CX3CL1, AQP1, ROBO1, CDH7, FGF5, GRM2, HTR6, KCNT2, CNTNAP5B, FCGRT, SCN1B, CD53, SLC32A1, UNC5A, KCNK12, ENTPD6, KREMEN1, CACNA2D2, RTN4RL2, LIFR, TMEM170B, SSTR2, ADRA2C, SSTR3, GABRG3, SLCO1C1, ATRN, OLFM1, CEACAM1, MAG, OLFM3, SIDT1, GPRC5C, OPRD1, COLEC12, CSF1R, ITIH3, RAMP2, TTYH1, CHRNA4, IGSF1, ADCY3, FURIN, CACNA1D, ADRB1, ACVR1B, PTGS2, MCHR1, CACNA1H, CACNA1I, ERBB3, PODXL, PDGFD, SLC17A6, APOD, NPTX1, TAS1R1, BRINP3, GABRD, CACNG4, NTSR1, ASIC1, WNT4, JAG2, GABBR2, B3GALNT1, GPR12, MOG, BDNF, GABRA4, GGH, ACVR2B, GRIN2B, HS3ST2, GRIN1, P2RX6, TF, TMEM17, GDNF, MFAP3, MGC109340, CSPG5, SHBG, AGRN, SPRN	286	1887	7976	1.3448956978368742	0.6439563462955417	0.1291577574642541	0.1281441876186826
SMART	SM00239:C2	13	2.0967741935483875	0.001277443796476505	PRKCG, DOC2A, CPNE5, SMURF1, DAB2IP, SYT7, BAIAP3, RPH3A, ABR, RIMS3, NEDD4, PLCH1, PLCD4	336	125	9680	2.9961904761904763	0.2566263137354541	0.14818348039127457	0.14818348039127457
UP_KEYWORDS	Disulfide bond	89	14.35483870967742	0.0012816318865800525	ERO1A, GABRB1, MEGF11, FLT3, HTR2A, DBH, SLC7A10, CELSR1, CX3CL1, ROBO1, GRM2, ADAMTS2, EFEMP2, HTR6, MMP27, CNTNAP5B, CRTAC1, FCGRT, AKT2, PAMR1, SCN1B, PRIMA1, UNC5A, RT1-N2, ENTPD6, KREMEN1, ISLR2, CACNA2D2, LIFR, SSTR2, ADRA2C, SSTR3, GABRG3, SLCO1C1, ATRN, OLFM1, CEACAM1, MAG, OLFM3, COL4A4, OPRD1, COLEC12, LCN9, CSF1R, SEMA7A, RAMP2, CFH, TMPRSS5, CHRNA4, IGSF1, FURIN, CACNA1D, ADRB1, PTGS2, KALRN, LRP8, KLK6, DLL3, ERBB3, PDGFD, ADAM23, APOD, NPTX1, LRRC4C, GABRD, NTSR1, ASIC1, WNT4, CHGA, JAG2, GABBR2, MOG, BDNF, GABRA4, ACVR2B, GRIN2B, HS3ST2, GRIN1, P2RX6, TF, GDNF, AXL, MFAP3, PLP1, CSPG5, ACKR2, SHBG, AGRN, NECTIN1	607	2199	20793	1.3864149722091739	0.29448514725828445	0.019366881841654127	0.017800442869167397
GOTERM_BP_DIRECT	GO:1900273~positive regulation of long-term synaptic potentiation	5	0.8064516129032258	0.0014326436108410472	CRTC1, ADRB1, KALRN, GRIN2B, PTPN5	499	18	17535	9.761189044756177	0.9724782613360707	0.27616960682828184	0.2753981833455213
KEGG_PATHWAY	rno04724:Glutamatergic synapse	11	1.7741935483870968	0.0015313282236018033	PRKCG, GRM2, GNG3, GRK3, HOMER1, SLC17A6, ADCY3, CACNA1D, GRIN2B, SHANK2, GRIN1	221	115	7749	3.3538855006885693	0.28290927583954073	0.01954695438362302	0.016934688590419942
GOTERM_BP_DIRECT	GO:0007416~synapse assembly	7	1.129032258064516	0.0016201039077607616	KIRREL3, BDNF, MYO6, AGRN, SHANK2, SDK2, SPTBN2	499	45	17535	5.46626586506346	0.982807340239265	0.28999859948917633	0.28918854753529594
KEGG_PATHWAY	rno05410:Hypertrophic cardiomyopathy (HCM)	9	1.4516129032258065	0.0018581340796583728	CACNB1, CACNB2, CACNB3, ITGA2, ITGA10, CACNA2D2, CACNA1D, CACNG3, CACNG4	221	80	7749	3.944626696832579	0.33208220463151406	0.021583217855414616	0.018698824685797
KEGG_PATHWAY	rno05200:Pathways in cancer	23	3.7096774193548385	0.0018897748352667177	PRKCG, CSF1R, HSP90AA1, SMAD4, ROCK2, FLT3, ITGA2, ADCY3, TRAF1, RASGRP2, PTGS2, PTK2, FGF5, GNG3, TRAF3, AKT2, DVL2, BAX, GRB2, KRAS, SOS2, WNT4, PPARD	221	396	7749	2.0365076100370216	0.3366610009068931	0.021583217855414616	0.018698824685797
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	35	5.64516129032258	0.00196078987071728	NECAB2, DOC2A, CAPSL, TTYH1, CABP2, CELSR1, RASGRP2, LRP8, DLL3, CDH7, CALB2, LOC304725, RPH3A, EFEMP2, CNTNAP5B, MMP27, CRTAC1, EFCAB1, CAPN1, PCDH1, PAMR1, JAG2, CGREF1, TESC, ACTN4, SYT7, GRIN1, EHD2, VSNL1, EFHC1, CDH12, FKBP7, PLCH1, AGRN, PLCD4	481	696	16650	1.7407161803713527	0.7367486554070064	0.2952422859065471	0.292637206913254
UP_KEYWORDS	Lipoprotein	27	4.354838709677419	0.002017592512717487	OPRD1, ARF1, CHRNA4, ADRB1, RGS4, GNG3, UCHL1, APOD, NTSR1, WNT4, GPR12, EPHX2, RTN4RL2, SSTR2, GABRG3, SYT7, MAG, VSNL1, RTN4RL1, RAB15, RAB35, RGS10, PLP1, KRAS, CAMK1G, RHOQ, SPRN	607	481	20793	1.922857720221806	0.422669000890583	0.028883429655745075	0.026547269904177457
UP_SEQ_FEATURE	repeat:Spectrin 1	4	0.6451612903225806	0.002211921349010024	AKAP6, ACTN4, KALRN, SPTBN2	286	8	7976	13.944055944055943	0.8609615538372539	0.18704513464777675	0.18557729166287268
UP_SEQ_FEATURE	repeat:Spectrin 2	4	0.6451612903225806	0.002211921349010024	AKAP6, ACTN4, KALRN, SPTBN2	286	8	7976	13.944055944055943	0.8609615538372539	0.18704513464777675	0.18557729166287268
GOTERM_CC_DIRECT	GO:0043195~terminal bouton	11	1.7741935483870968	0.0022967720775235482	CALB2, SGIP1, BDNF, STXBP1, CCK, DBH, GRIN2B, SYT7, NTSR1, EPN1, GRIN1	529	120	18520	3.209199747952111	0.6279577637179361	0.06584079955567505	0.06216596423163737
UP_SEQ_FEATURE	transmembrane region	100	16.129032258064516	0.002306610404849265	AQP5, AQP1, CDH7, HTR6, TMEM147, CNTNAP5B, FCGRT, GJA4, SLC12A8, SCN1B, UNC5A, KCNK12, ENTPD6, ACSL6, CACNA2D2, LIFR, TMEM170B, GABRG3, MAG, SIDT1, RELL2, CSF1R, TTYH1, CHRNA4, IGSF1, SDC3, CACNA1D, ADRB1, MCHR1, CACNA1H, CACNA1I, GJC2, PODXL, NTSR1, ASIC1, JAG2, B3GALNT1, GPR12, GRIN2B, TF, TMEM17, TMEM98, MGC109340, CSPG5, GABRB1, KCNC4, LRRC3, DBH, HTR2A, SLC7A10, CX3CL1, ROBO1, GRM2, KCNT2, SLC22A18, MYADML2, CD53, SLC32A1, KREMEN1, SLC35G2, SSTR2, ADRA2C, SSTR3, SLCO1C1, CLDN11, ATRN, CEACAM1, RTN4RL1, CLDN19, GPRC5C, OPRD1, COLEC12, RAMP2, ADCY3, FURIN, ACVR1B, DLL3, ERBB3, SLC17A6, GPAT3, TAS1R1, STX2, CACNG3, GABRD, CACNG4, GABBR2, MOG, KCNJ9, KCNB1, GABRA4, ACVR2B, MYO9A, HS3ST2, GRIN1, P2RX6, SLC25A39, MFAP3, PLP1, BAX, SLC28A2	286	2160	7976	1.291116291116291	0.8722351460471043	0.18704513464777675	0.18557729166287268
GOTERM_MF_DIRECT	GO:0008597~calcium-dependent protein serine/threonine phosphatase regulator activity	3	0.4838709677419355	0.0024406303167022496	RCAN1, RCAN2, RCAN3	481	3	16650	34.61538461538462	0.8101758547354744	0.2952422859065471	0.292637206913254
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	14	2.258064516129032	0.002466220946450609	CSF1R, SEMA7A, HDAC3, ROCK2, FLT3, DTNBP1, AKAP6, CSNK1D, PTK2, GRK3, AKT2, KRAS, AGRN, PTPN5	499	185	17535	2.6592644748957373	0.9979460351880468	0.4120233127870151	0.41087240967867145
INTERPRO	IPR006931:Calcipressin	3	0.4838709677419355	0.0024689318396972732	RCAN1, RCAN2, RCAN3	563	3	19384	34.42984014209592	0.906578456883418	0.2225897629588009	0.22142923239071538
INTERPRO	IPR001202:WW domain	7	1.129032258064516	0.002523627555644625	WWTR1, TCERG1L, SMURF1, NEDD4, WWC1, APBB1, GAS7	563	48	19384	5.021018354055655	0.9113640513871474	0.2225897629588009	0.22142923239071538
KEGG_PATHWAY	rno04925:Aldosterone synthesis and secretion	9	1.4516129032258065	0.0025368724952886	PRKCG, CACNA1I, CAMK2A, PDE2A, ADCY3, CACNA1D, CAMK2G, CAMK1G, CACNA1H	221	84	7749	3.756787330316742	0.4237425697033099	0.027525066573881308	0.02384660145571284
INTERPRO	IPR002048:EF-hand domain	16	2.5806451612903225	0.0025531672497881228	NECAB2, CGREF1, CAPSL, TESC, CABP2, ACTN4, RASGRP2, CALB2, EHD2, VSNL1, EFCAB1, EFHC1, FKBP7, PLCH1, CAPN1, PLCD4	563	226	19384	2.437510806520065	0.9138459599825509	0.2225897629588009	0.22142923239071538
GOTERM_MF_DIRECT	GO:0000166~nucleotide binding	20	3.225806451612903	0.0026245959412895398	DAZAP1, CPSF7, FLT3, CELF3, CELF4, ADCY3, CELF6, ZCRB1, MSI2, MRPL23, ELAVL3, SULT1A1, RCAN1, RBM15B, AXL, RCAN2, RCAN3, SRSF4, RBM43, NELFE	481	322	16650	2.150023889154324	0.832550160376546	0.2952422859065471	0.292637206913254
GOTERM_MF_DIRECT	GO:0003682~chromatin binding	25	4.032258064516129	0.002946733222642025	SMARCD3, HDAC3, PARG, CENPB, NEUROD1, HMGN5, ATXN7, SOX15, UBTF, APBB1, NKX6-1, FEZF2, HES5, NELFE, SUZ12, UPF1, SMAD4, SMARCC2, RING1, DNMT3A, PAX6, SOX10, TADA2A, NCAPD3, JDP2	481	450	16650	1.9230769230769231	0.8655733664833589	0.2952422859065471	0.292637206913254
INTERPRO	IPR001452:Src homology-3 domain	15	2.4193548387096775	0.003195856180516053	MPP3, TNK2, MATK, BAIAP2, KALRN, CACNB1, CACNB2, CACNB3, RIMBP2, GRB2, CSK, ARHGEF7, TSPOAP1, BCAR1, SHANK2	563	209	19384	2.4710411585236303	0.9535664912041305	0.2554021730929079	0.2540705663510262
GOTERM_MF_DIRECT	GO:0008331~high voltage-gated calcium channel activity	4	0.6451612903225806	0.0033054243375052784	CACNB1, CACNB2, CACNB3, CACNA1D	481	11	16650	12.587412587412587	0.8947494454997519	0.2952422859065471	0.292637206913254
GOTERM_BP_DIRECT	GO:0019722~calcium-mediated signaling	7	1.129032258064516	0.003427610899721733	NECAB2, VSNL1, RCAN2, RCAN3, CACNA1D, KSR2, CAMK1G	499	52	17535	4.730422383227995	0.9998166928745817	0.5368495571689165	0.5353499774002882
KEGG_PATHWAY	rno04024:cAMP signaling pathway	14	2.258064516129032	0.0036007702819577598	GABBR2, BDNF, ROCK2, CAMK2A, ADCY3, CACNA1D, ADRB1, SSTR2, GRIN2B, GRIN1, TIAM1, HTR6, AKT2, CAMK2G	221	195	7749	2.5173686042464323	0.5428653529962817	0.03720795958023019	0.03223546728609804
GOTERM_MF_DIRECT	GO:0044325~ion channel binding	11	1.7741935483870968	0.003739415705229094	FKBP1A, HSP90AA1, RIMS3, HOMER1, KCNB1, AKAP6, ACTN4, AGRN, EPN1, YWHAH, CBARP	481	127	16650	2.9981829194427623	0.9217282758546196	0.2952422859065471	0.292637206913254
