Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0043410~positive regulation of MAPK cascade	14	1.580135440180587	8.636109133213037E-4	GPR37, PRKCD, LPAR1, GAB1, PDGFA, TNFRSF11B, IGF1, SORBS3, KISS1, IL6, KDR, FAS, FGFR1, NTSR2	733	113	17535	2.9638170206087238	0.9414683456810248	0.17731011564128016	0.17655445609212403
INTERPRO	IPR007110:Immunoglobulin-like domain	40	4.514672686230249	8.654331535841242E-4	SEMA3D, CD80, IGSF1, WFIKKN2, F11R, HAPLN1, PTPRF, IL18BP, FSTL5, KDR, IL12B, CILP2, LRIG3, MPZL1, VSIG8, PDGFRA, MYBPC1, LRRN3, RGD1563231, UNC5B, UNC5C, MERTK, IGFN1, LRFN3, FCAMR, TMIGD1, VCAN, AZGP1, MAG, AXL, CNTN2, CD300E, CNTN3, ALPK3, CD226, TEK, CD101, CD244, CD200, FGFR1	798	556	19384	1.74753430338436	0.6946072922457859	0.14820542755128127	0.14755635268609318
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	44	4.966139954853273	9.512095944008998E-4	PLEKHH2, LRRK1, MGST1, CPOX, HTT, NOD1, PKD2L1, SNX33, PTS, EDC3, LMAN1, SNX1, TTR, TNN, IL12B, ARFIP1, TRIM21, GLUL, CTSC, PLK4, KCNH2, G6PD, TLE1, APAF1, FNBP1, TGFB3, RGMB, ESR1, LZTFL1, TPCN2, MTSS1, ETNPPL, CLDN11, RCAN1, COL2A1, HOOK1, STK26, BTK, FAS, PPARG, VIM, FBP1, FKBP6, FGFR1	673	647	16650	1.6824709311004498	0.583358566517503	0.21877820671220694	0.21854040431360672
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	41	4.6275395033860045	9.968129340878124E-4	EHF, FOXC1, MYRF, NR1I2, AHR, GLIS1, MAPK9, SIX4, ZIC2, ZIC3, SOX18, ZIC1, PRDM16, HES1, SMAD2, ZBTB17, MYOCD, TGFB3, PTCH1, RHOG, TFEB, RFX3, HMGA2, PAX6, ZIC5, IGF1, RGMB, GRHL2, BMP7, ESR1, HIPK2, NR4A2, IL6, MDFIC, ERCC2, TAF8, TFAM, PPARG, LGR4, NFE2L2, CREB5	733	571	17535	1.71770881367028	0.9622271096824837	0.19261944049873317	0.19179853572948438
INTERPRO	IPR018247:EF-Hand 1, calcium-binding site	18	2.0316027088036117	0.0011015694977079707	ITSN2, CAPSL, CIB4, CALML3, EFCAB11, NKD1, RASGRP3, CALB2, FSTL5, CRACR2A, S100A16, EFCAB1, GPD2, SMOC1, PLS3, PLCH1, MICU3, PLS1	798	178	19384	2.4563656331840837	0.7790860543986002	0.16768335687332445	0.16694897720818577
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	60	6.772009029345373	0.0011378993144396004	CD82, HHIP, GRIK3, AQP4, AQP5, AQP2, TSPAN12, SLC4A5, KDR, ENPP1, CD37, PLXNC1, KCNH2, CD53, HS3ST3B1, PDGFRA, SLC13A3, SLC13A4, SLC15A2, SEMA6A, SLC6A13, IL17RD, TMPRSS11D, SLCO1C1, PLPP4, CNGB3, CD226, STEAP1, EPHA3, SAMD8, SLC20A1, HPN, LPAR1, SLC5A11, TNFRSF11B, SGMS2, GLRA1, TMEM245, SLITRK6, PLXNA1, ICOS, SLC38A3, MPZL1, CORIN, OPN4, ABCA4, TRPV3, GLRA4, HTR5B, MAS1, SLC4A9, SLC6A9, FXYD3, PLP1, PLXNB3, FAS, TEK, SLC26A4, LGR4, CD200	772	942	18520	1.5280023761592025	0.409713554945748	0.13171184564638375	0.13085842116055404
GOTERM_BP_DIRECT	GO:0030324~lung development	15	1.6930022573363432	0.0012434964217822233	SMAD2, NKX2-8, PDGFRA, TGFB3, WNT7B, IGF1, PTN, CP, ZIC3, PDPN, KDR, EIF4EBP1, HES1, WNT2, FGFR1	733	132	17535	2.7184360659804043	0.9832176513982173	0.21742768426723671	0.21650105182287102
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	64	7.223476297968396	0.0012575726030677314	EHF, CHD7, JADE1, AHR, CSRP3, SIX4, ZIC2, SOX18, ZIC3, ZIC1, SIX3, HMGN3, NKX2-8, MYOCD, PPP1R12A, SLC11A1, LMO2, TFEB, TET2, RFX3, PAX6, ZEB2, LMX1A, MORF4L2, TFAM, PPARG, IRF5, RAD54L2, CREB5, FOXC1, AKNA, ZBTB49, NR1I2, CREM, MOSPD1, MED12L, GLIS1, S1PR1, ALX4, HES1, WNT2, RXRG, NKX2-2, BCL9L, SMAD2, WWTR1, JAG1, IFNB1, PCGF5, TGFB3, HMGA2, IGF1, BMP7, ESR1, GRHL2, FLI1, HIPK2, NR4A2, IL6, NR6A1, ERCC2, TAF4B, FGFR1, NFE2L2	733	1024	17535	1.4951398362892225	0.9839769308989496	0.21742768426723671	0.21650105182287102
SMART	SM00409:IG	35	3.9503386004514676	0.001416966033253028	SEMA3D, CD80, IGSF1, WFIKKN2, F11R, HAPLN1, PTPRF, FSTL5, KDR, CILP2, LRIG3, MPZL1, VSIG8, PDGFRA, MYBPC1, LRRN3, RGD1563231, UNC5B, UNC5C, MERTK, IGFN1, LRFN3, FCAMR, TMIGD1, VCAN, MAG, AXL, CNTN2, CD300E, CNTN3, ALPK3, CD226, CD101, CD200, FGFR1	479	401	9680	1.7638575794334623	0.3483366634809786	0.1426412473474715	0.1426412473474715
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	23	2.595936794582393	0.0014511632369579722	MYBPC1, SDC4, PARVA, RGMB, F11R, LPP, GRHL2, PCDH18, SORBS3, HAPLN1, LRFN3, CLDN11, PNN, MAG, VCAN, AZGP1, RELN, PDPN, SDC1, CNTN2, HES1, VCL, CD44	733	261	17535	2.108089884116605	0.9915241427687354	0.23835356167034694	0.23733774740447638
UP_SEQ_FEATURE	signal peptide	96	10.835214446952596	0.0016018007965107376	CXCL6, CLSTN2, GRIK3, PLAT, CXCL1, VLDLR, F11R, AREG, PTPRF, ADAMTSL4, ADAMTS1, ENPP2, KDR, TNS4, PTGDS, CAR6, CTSC, WLS, ADAMTS7, SFTPB, PDGFRA, GPR37, CD93, UNC5B, GKN1, BGN, UNC5C, OTOS, F3, PGF, VCAN, AZGP1, MAG, CCDC80, COL2A1, CASQ2, GPRC5C, EPHA3, CD44, DPEP3, PARM1, CALCRL, SDC4, IGSF1, PDGFA, TNFRSF11B, PTN, CES5A, DLL3, LMAN1, GLRA1, UGT8, RELN, TTR, ACVR1C, C6, EGFLAM, NPVF, PDPN, MLEC, ARSG, ICOS, MPZL1, JAG1, ANGPT1, LRRN3, DNASE2B, IFNB1, TGFB3, REG4, IL10RA, VEGFC, DHCR24, IGF1, MERTK, CP, USH2A, LRFN3, PRSS40, KISS1, PTPRE, IL6, BPIFB1, FXYD3, SDC1, CNTN2, FAS, CNTN3, FXYD6, SCRG1, RAMP1, KLKB1, LGR4, CD244, CD200, FGFR1	363	1586	7976	1.3299844715642033	0.8220980280778576	0.22554234385550942	0.22449622908809053
GOTERM_BP_DIRECT	GO:0044344~cellular response to fibroblast growth factor stimulus	8	0.9029345372460496	0.0016169025490011407	DLL4, PDGFRA, ZFP36, CPS1, PAX6, VIM, CD44, ZFP36L1	733	42	17535	4.5566166439290585	0.9950867695312559	0.25292975587946415	0.2518518208467967
UP_SEQ_FEATURE	domain:Ig-like C2-type 4	7	0.7900677200902935	0.001638293493140487	PDGFRA, MAG, MYBPC1, IGSF1, KDR, CNTN2, CNTN3	363	29	7976	5.303695259808113	0.8289653325915838	0.22554234385550942	0.22449622908809053
UP_SEQ_FEATURE	domain:TSP type-1 3	4	0.4514672686230248	0.0016737836278701997	C6, ADAMTS1, ADAMTSL4, ADAMTS7	363	6	7976	14.64830119375574	0.8353898434662075	0.22554234385550942	0.22449622908809053
GOTERM_BP_DIRECT	GO:0010033~response to organic substance	16	1.805869074492099	0.0017583401211220147	PDGFRA, CAR2, ANXA5, PDGFA, IGF1, MAPK9, CCND3, RPL36AL, BTK, SDC1, IL12B, PPARG, TEK, CTSC, ABCG1, FADS1	733	152	17535	2.5181302505923746	0.9969150859244208	0.2625521499039008	0.26143320619045957
GOTERM_CC_DIRECT	GO:0005768~endosome	22	2.4830699774266365	0.001856298096957618	ARRDC4, SCOC, CALCRL, RFTN1, DYSF, LPAR1, CXCR4, MARCH8, RASSF9, SNX11, SNX33, PLD1, TJAP1, PTPRF, MARCH1, SNX1, S1PR1, KDR, BDKRB2, STEAP1, EZR, ABCG1	772	250	18520	2.1110880829015546	0.5769499223359308	0.1718932037782754	0.17077942492010087
INTERPRO	IPR013098:Immunoglobulin I-set	15	1.6930022573363432	0.0019042169815662476	PDGFRA, MYBPC1, UNC5B, WFIKKN2, UNC5C, IGFN1, PTPRF, LRFN3, TMIGD1, KDR, CNTN2, CNTN3, LRIG3, ALPK3, FGFR1	798	140	19384	2.602577873254565	0.9265583643811333	0.2608777264745759	0.2597351962856362
INTERPRO	IPR013032:EGF-like, conserved site	18	2.0316027088036117	0.002108794183318126	JAG1, CD93, HHIP, PLAT, VLDLR, NPNT, FBLN2, USH2A, AREG, DLL3, DLL4, VCAN, RELN, EGFLAM, TNN, LOC100911486, TEK, MATN4	798	189	19384	2.3134025540040577	0.944540293134294	0.2626407301041666	0.26149047873144765
GOTERM_BP_DIRECT	GO:0002064~epithelial cell development	5	0.5643340857787811	0.002156050829120564	ADAMTSL4, CXCR4, PAX6, ESR1, SLC4A5	733	14	17535	8.543656207366986	0.9991668303024337	0.3037106662753786	0.30241631335974534
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	23	2.595936794582393	0.0022188907125141816	SFTPB, EGLN3, MYOCD, ANGPT1, APAF1, TGFB3, PRKCD, PDGFA, CXCR4, VEGFC, PLAT, VLDLR, IGF1, PGF, TXN2, NR4A2, NAT2, ERCC2, KDR, DNMT3B, FAS, PRKCQ, TEK	733	270	17535	2.0378202213127183	0.9993225364330457	0.3037106662753786	0.30241631335974534
GOTERM_CC_DIRECT	GO:0005615~extracellular space	77	8.690744920993227	0.002241799115523797	CXCL6, RGD1305645, PLAT, CXCL1, VLDLR, CHRDL2, MPO, AREG, GLDN, IL18BP, C1QTNF7, DPYSL3, ENPP2, IL12B, ENPP1, LGALS9, PTGDS, CAR6, ADAMTS9, CTSC, SFTPB, GKN1, ANXA5, MTUS1, OLFM4, F3, PGF, ADAMTS20, VCAN, AZGP1, COL2A1, ACTBL2, MMRN2, EZR, COPA, CFH, CNP, SEMA3D, PDGFA, TNFRSF11B, PTN, CES5A, KLK6, SERPINB1A, RELN, TTR, C6, ALOX5, LRIG3, ARSG, WNT2, CPA6, PDZD7, CPA4, CAR2, RGD1563231, ANGPT1, IFNB1, TGFB3, SEMA4B, WNT7B, VEGFC, IGF1, MERTK, MUC5B, BMP7, CP, KISS1, FABP3, IL6, BPIFB1, AXL, LOC103689965, VWC2, FAS, RAMP1, KLKB1	772	1316	18520	1.403648991290927	0.6462334947862445	0.17299216508125304	0.17187126552349113
UP_KEYWORDS	Apoptosis	23	2.595936794582393	0.0024068968388425665	EGLN3, APAF1, SH3KBP1, UNC5B, PRKCD, PRUNE2, SLC5A11, UNC5C, TNFRSF11B, ACVR1C, BCL2L11, NUAK2, STK24, ADAMTSL4, STK17B, TAX1BP1, FAS, PMAIP1, BMF, SGK1, RFFL, TNS4, PHLDA3	861	274	20793	2.027175157048755	0.5375123304471464	0.10260333223329535	0.10067951975392106
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	19	2.144469525959368	0.00242267705174257	CCR1, PDGFRA, ZFP703, SEMA3D, SEMA4B, PDGFA, ADAM10, CXCR4, ELP3, IGF1, ARHGAP5, PLD1, PTP4A1, DIAPH1, PDPN, S1PR1, KDR, MYADM, MYO1F	733	205	17535	2.2171829767410904	0.999653680966042	0.31833976459897373	0.3169830654499979
UP_KEYWORDS	Proteoglycan	7	0.7900677200902935	0.0024521921907019947	VCAN, SDC4, BGN, SDC1, CXCR4, CD44, ADAMTS7	861	34	20793	4.9720229555236735	0.5441836064328432	0.10260333223329535	0.10067951975392106
UP_SEQ_FEATURE	domain:Ig-like C2-type 3	9	1.0158013544018059	0.0024622573989390873	PDGFRA, MAG, MYBPC1, IGSF1, KDR, CNTN2, CNTN3, PTPRF, FGFR1	363	53	7976	3.731171058786839	0.929709692133177	0.2949237195618151	0.29355579878462673
INTERPRO	IPR011992:EF-hand-like domain	23	2.595936794582393	0.0025588957665392915	ITSN2, RGD1560146, CAPSL, PLCL1, CIB4, CALML3, EFCAB11, NKD1, RASGRP3, CALB2, CAPN13, FSTL5, CRACR2A, S100A16, EFCAB1, GPD2, SMOC1, EFHC1, PLS3, PLCH1, MICU3, EFHC2, PLS1	798	277	19384	2.0169195552057038	0.9701084728193307	0.2708651797426531	0.2696789088824663
UP_KEYWORDS	Developmental protein	35	3.9503386004514676	0.002565083305832384	DLX1, PDGFA, GLDN, DLL3, ZFP36L1, LFNG, DLL4, CSRP3, ZFP36, RELN, CREB3L1, PDPN, NNAT, KDR, ALX4, FAM3C, NKX6-1, WNT2, WLS, PDGFRA, JAG1, ANGPT1, UNC5B, FNBP1, WNT7B, PAX4, VEGFC, UNC5C, PAX6, OLIG1, PGF, PTP4A1, SIK1, MYCBPAP, LGR4	861	492	20793	1.7179754114614316	0.5603961093091598	0.10260333223329535	0.10067951975392106
INTERPRO	IPR013273:Peptidase M12B, ADAM-TS	6	0.6772009029345373	0.0025702535304047377	ADAMTS1, ADAMTS12, ADAMTS9, ADAMTS10, ADAMTS7, ADAMTS20	798	24	19384	6.072681704260652	0.9705711665267605	0.2708651797426531	0.2696789088824663
GOTERM_BP_DIRECT	GO:0043401~steroid hormone mediated signaling pathway	9	1.0158013544018059	0.0026840871750171253	NR4A2, PAQR8, NR6A1, NR1I2, PPARG, RXRG, BMP7, ESR1, NR3C2	733	58	17535	3.7120713176835864	0.9998535872234617	0.3391240911512022	0.3376788134415776
GOTERM_MF_DIRECT	GO:0042803~protein homodimerization activity	50	5.643340857787811	0.0027460778209241017	CLIC6, ABCD3, OLFML2B, CPOX, NR3C2, HPGDS, IL12B, ENPP1, HIF1AN, MAP3K5, KCNH2, PDGFRA, G6PD, SLC11A1, ADAM10, OLIG2, OLFM4, ANO2, PGF, ANO1, PEX7, ALDH1A3, DMRTA2, DPYD, CASQ2, CD226, ABCG1, PRTFDC1, PAFAH1B2, MGST1, PDGFA, NOD1, PTS, ADH6, WRN, SNX1, S100A16, HES1, PDZD7, NTSR2, SMAD2, WWTR1, USH2A, SYT6, PTPRE, NR6A1, GJB1, STK26, CD200, FGFR1	673	805	16650	1.5366441169141603	0.9203303678506967	0.5052783190500347	0.5047291034858499
GOTERM_BP_DIRECT	GO:0060326~cell chemotaxis	9	1.0158013544018059	0.0033310650931955713	PDGFRA, CXCL6, PRKCD, ENPP2, PLXNB3, LPAR1, RHOG, PRKCQ, CXCL1	733	60	17535	3.588335607094134	0.9999826308441417	0.35340635096155965	0.3519002051735956
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	23	2.595936794582393	0.003460458760860292	CXCL6, SFTPB, HPGD, CNP, IL10RA, SLC11A1, PALM3, MGST1, TNFRSF11B, CXCL1, VLDLR, IGF1, AQP2, F3, MPO, IL18BP, IL6, CPS1, NAT2, GJB6, FAS, LGALS9, EPHA3	733	280	17535	1.965040927694407	0.999988661664934	0.35340635096155965	0.3519002051735956
GOTERM_BP_DIRECT	GO:0038066~p38MAPK cascade	4	0.4514672686230248	0.0034657288678468685	ZFP36, LGALS9, ZFP36L1, MAP3K5	733	8	17535	11.96111869031378	0.999988856938647	0.35340635096155965	0.3519002051735956
UP_KEYWORDS	Extracellular matrix	14	1.580135440180587	0.0035009697040708334	WNT7B, BGN, HAPLN1, GLDN, VCAN, CCDC80, COL2A1, RELN, EGFLAM, ADAMTSL4, ADAMTS1, COL4A3, WNT2, ADAMTS7	861	133	20793	2.542086924628645	0.6744619674570935	0.12447892281140742	0.12214494300869351
UP_SEQ_FEATURE	domain:Fibronectin type-III 1	9	1.0158013544018059	0.003506711197669243	LRFN3, MYBPC1, EGFLAM, CNTN2, CNTN3, MERTK, USH2A, PTPRF, EPHA3	363	56	7976	3.5312868949232588	0.9772539876136777	0.3436576973715858	0.3420637377362816
UP_SEQ_FEATURE	domain:Fibronectin type-III 2	9	1.0158013544018059	0.003506711197669243	LRFN3, MYBPC1, EGFLAM, CNTN2, CNTN3, MERTK, USH2A, PTPRF, EPHA3	363	56	7976	3.5312868949232588	0.9772539876136777	0.3436576973715858	0.3420637377362816
GOTERM_BP_DIRECT	GO:0050731~positive regulation of peptidyl-tyrosine phosphorylation	12	1.3544018058690745	0.003512485672616887	PDGFRA, IL6, RELN, SYK, ANGPT1, CD80, LRRK1, ENPP2, VEGFC, IGF1, AREG, CD44	733	102	17535	2.8143808683091245	0.9999904486442227	0.35340635096155965	0.3519002051735956
GOTERM_BP_DIRECT	GO:0007605~sensory perception of sound	14	1.580135440180587	0.003525929607023543	CHD7, HPN, SLC1A3, DCDC2, AQP4, OTOS, USH2A, COL2A1, GJB6, MAP1A, MYO3A, MYCBPAP, TPRN, FGFR1	733	132	17535	2.537206994915044	0.9999908627102311	0.35340635096155965	0.3519002051735956
GOTERM_BP_DIRECT	GO:0009887~organ morphogenesis	11	1.2415349887133182	0.0036163614856205787	PDGFRA, SFTPB, JAG1, TGFB3, HHIP, PTCH1, CUL1, PDGFA, VEGFC, BMP7, FLI1	733	88	17535	2.9902796725784446	0.9999932182822986	0.35340635096155965	0.3519002051735956
GOTERM_BP_DIRECT	GO:0021846~cell proliferation in forebrain	5	0.5643340857787811	0.003667757877641216	EMX2, ZEB2, WNT7B, SIX3, HMGA2	733	16	17535	7.475699181446112	0.9999942753803668	0.35340635096155965	0.3519002051735956
GOTERM_BP_DIRECT	GO:0051384~response to glucocorticoid	14	1.580135440180587	0.003762977577010354	TPH2, SFTPB, WNT7B, AQP4, CXCL1, IGF1, AREG, IL6, CPS1, DPYD, SDC1, FAS, PTGDS, CDO1	733	133	17535	2.5181302505923746	0.9999958179025366	0.35340635096155965	0.3519002051735956
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	28	3.160270880361174	0.003765364469910072	FOXC1, HPN, NR1I2, PRDM1, DLL4, MAPK9, HMGN5, LMNA, DNMT3B, HES1, LGALS9, NKX2-2, SMAD2, SEC16B, TLE1, TGFB3, SLC11A1, WNT7B, RAB27A, HMGA2, PAX6, EDAR, IL6, PLP1, VIM, EZR, CD44, NFE2L2	733	371	17535	1.8054518777832118	0.999995850688832	0.35340635096155965	0.3519002051735956
GOTERM_BP_DIRECT	GO:0009612~response to mechanical stimulus	12	1.3544018058690745	0.00408097356826725	MAPK9, RCAN1, IL6, COL2A1, RELN, PTCH1, LMNA, PRKCD, PPARG, IGF1, F3, MPO	733	104	17535	2.76025815930318	0.9999985346663369	0.37238883810438655	0.3708017928278382
UP_KEYWORDS	EGF-like domain	16	1.805869074492099	0.004494717442001508	JAG1, CD93, HHIP, PLAT, VLDLR, NPNT, FBLN2, AREG, DLL3, DLL4, VCAN, C6, RELN, EGFLAM, LOC100911486, MATN4	861	169	20793	2.286374038719255	0.7634395964666604	0.14383095814404825	0.14113412767884734
GOTERM_CC_DIRECT	GO:0005614~interstitial matrix	5	0.5643340857787811	0.004595909141089146	CCDC80, EGFLAM, ADAMTSL4, VWC2, IGF1	772	17	18520	7.055775678146906	0.8814962647097059	0.2537700212467202	0.25212572305289693
GOTERM_BP_DIRECT	GO:0009749~response to glucose	12	1.3544018058690745	0.004720460807195702	SMAD2, SFTPB, CCND3, ACVR1C, RMI1, COL4A3, PRKCD, NNAT, PRKCQ, GLUL, NKX2-2, TXN2	733	106	17535	2.7081778166748176	0.9999998223461345	0.4191003716658887	0.41731425136046324
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	19	2.144469525959368	0.00511853921128355	SLC13A3, SLC15A2, ABCD3, ABCA4, SLC5A11, SLC6A13, SLC1A3, AQP4, AQP2, SLC25A26, SLC25A48, TMEM245, GJB1, SLC22A18, FLVCR2, SLC25A43, CYB561, PANX3, NUP37	733	220	17535	2.0660114101451073	0.9999999522640619	0.4318498636619637	0.4300094076220041
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	16	1.805869074492099	0.005126984682744775	USP47, APAF1, SH3KBP1, NOD1, TNFRSF11B, OLFM4, BMP7, ESR1, WRN, IL6, ACVR1C, BCL2L11, STK26, FAS, ALX4, SGK2	733	170	17535	2.2515046946473	0.9999999535768478	0.4318498636619637	0.4300094076220041
GOTERM_CC_DIRECT	GO:0005604~basement membrane	11	1.2415349887133182	0.005284435511530912	CCDC80, COL2A1, EGFLAM, ADAMTS1, SMOC1, COL4A3, MMRN2, VWC2, PTN, NPNT, USH2A	772	93	18520	2.8374839823945623	0.913980494879727	0.2537700212467202	0.25212572305289693
GOTERM_BP_DIRECT	GO:0051091~positive regulation of sequence-specific DNA binding transcription factor activity	12	1.3544018058690745	0.005436929497129105	CSRP3, IL6, MYOCD, ZIC2, HMGA2, PPARG, TRIM21, WNT2, HMGN3, ESR1, NKX2-2, HIPK2	733	108	17535	2.658026375625284	0.9999999833197881	0.43899914273874063	0.43712821792950396
GOTERM_BP_DIRECT	GO:0042475~odontogenesis of dentin-containing tooth	9	1.0158013544018059	0.00547913694133588	EDARADD, EDAR, DLX1, PDGFRA, CAR2, FOXC1, BCL2L11, WNT7B, BMP7	733	65	17535	3.3123097911638157	0.9999999854903967	0.43899914273874063	0.43712821792950396
KEGG_PATHWAY	rno04510:Focal adhesion	19	2.144469525959368	0.005542193361592973	PDGFRA, PPP1R12A, PXN, PDGFA, VEGFC, PARVA, IGF1, ARHGAP5, PGF, MAPK9, DIAPH1, CCND3, COL2A1, RELN, TNN, COL4A3, KDR, DOCK1, VCL	345	210	7749	2.032173913043478	0.753530565399792	0.998985452534715	0.998985452534715
GOTERM_CC_DIRECT	GO:0070382~exocytic vesicle	5	0.5643340857787811	0.0057168949530710745	DPYSL3, RAB27A, IGF1, AQP2, SYT6	772	18	18520	6.663788140472078	0.9296672277986873	0.2537700212467202	0.25212572305289693
INTERPRO	IPR002048:EF-hand domain	19	2.144469525959368	0.005847594251434335	ITSN2, CAPSL, CIB4, CALML3, EFCAB11, NKD1, RASGRP3, CALB2, CAPN13, FSTL5, CRACR2A, S100A16, EFCAB1, GPD2, EFHC1, PLS3, PLCH1, MICU3, PLS1	798	226	19384	2.042140750105352	0.9996759844258852	0.5722288660332171	0.5697227542111738
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	20	2.2573363431151243	0.005920591448785399	DSP, MYLIP, PLEKHH2, SH3KBP1, FNBP1, PXN, PARVA, DHCR24, PPL, ERMN, MED28, CSRP3, SNTG1, TBCE, VIM, WASF1, EZR, TNS4, PLEKHH1, LLGL1	772	241	18520	1.9908412701825295	0.936032547288932	0.2537700212467202	0.25212572305289693
GOTERM_MF_DIRECT	GO:0005215~transporter activity	13	1.4672686230248306	0.0059872796670242	SLC12A3, SLC11A1, SLC5A11, AQP4, RASSF9, AQP5, AQP2, FABP2, TMEM245, RBP2, TTPA, SEC14L5, PTGDS	673	129	16650	2.493175299768479	0.9960135464122044	0.9180495489437107	0.9170516689992065
UP_SEQ_FEATURE	domain:Ig-like C2-type 2	10	1.1286681715575622	0.006017482171553938	PDGFRA, MAG, MYBPC1, IGSF1, KDR, CNTN2, CNTN3, MERTK, PTPRF, FGFR1	363	74	7976	2.969250241977515	0.9984971710969827	0.49898813699501116	0.4966737207751827
UP_SEQ_FEATURE	domain:Ig-like C2-type 1	10	1.1286681715575622	0.006017482171553938	PDGFRA, MAG, MYBPC1, IGSF1, KDR, CNTN2, CNTN3, MERTK, PTPRF, FGFR1	363	74	7976	2.969250241977515	0.9984971710969827	0.49898813699501116	0.4966737207751827
GOTERM_BP_DIRECT	GO:0070301~cellular response to hydrogen peroxide	10	1.1286681715575622	0.006027376823985185	NET1, IL6, CFH, AXL, PRKCD, FAS, F3, NFE2L2, MAP3K5, IL18BP	733	80	17535	2.9902796725784446	0.9999999976287405	0.47142697301884123	0.4694178474108462
GOTERM_CC_DIRECT	GO:0016323~basolateral plasma membrane	18	2.0316027088036117	0.006029093377351883	SLC12A2, DSP, CAR2, HPGD, SLC1A3, NOD1, AQP4, AQP2, SLC4A5, SLC4A9, P2RY6, CLDN19, ENPP1, TEK, EZR, SLC38A3, LLGL1, CD44	772	207	18520	2.0860554178869113	0.9391850254279365	0.2537700212467202	0.25212572305289693
UP_SEQ_FEATURE	splice variant	55	6.207674943566591	0.006496023884738468	PIGU, SH3KBP1, GRIK3, AQP4, AHR, CLYBL, HAPLN1, NR3C2, DPYSL3, BDKRB2, ENPP2, ENPP1, LGALS9, BCAS1, ADAMTS7, LOC362863, PPP1R12A, SYK, FNBP1, PRKCD, PAX4, MTUS1, PAX6, ERMN, TMPRSS11D, VCAN, MAG, DMTF1, TAX1BP1, CLDN19, PPARG, CD44, RAI14, IGSF1, CREM, SLC1A3, PDGFA, PLD1, RTN4, GLRA1, MAPK9, RELN, BCL2L11, NNAT, ICOS, RFFL, IGF1, ST18, PTPRE, SLC6A9, SYNJ1, COPS2, FXYD6, MYCBPAP, NFE2L2	363	852	7976	1.4184094465784607	0.9991053163931596	0.500193839124862	0.4978738305945983
GOTERM_BP_DIRECT	GO:0045446~endothelial cell differentiation	4	0.4514672686230248	0.006975851097432162	KDR, S1PR1, CXCR4, PTN	733	10	17535	9.568894952251023	0.9999999998969671	0.5329225780247593	0.5306513706907117
GOTERM_MF_DIRECT	GO:0003707~steroid hormone receptor activity	8	0.9029345372460496	0.007037830907252445	NR4A2, PAQR8, NR6A1, NR1I2, PPARG, RXRG, ESR1, NR3C2	673	56	16650	3.534281468902568	0.998493093180199	0.9249720620960356	0.9239666576807138
UP_SEQ_FEATURE	disulfide bond	79	8.91647855530474	0.007589472536880579	CXCL6, PLAT, CXCL1, VLDLR, F11R, AREG, HAPLN1, PTPRF, TXN2, ADAMTS1, BDKRB2, ENPP2, ENPP1, PTGDS, CTSC, ADAMTS7, SFTPB, PDGFRA, GHSR, GPR37, ST6GAL2, CD93, UNC5B, BGN, ADAM10, UNC5C, F3, PGF, TMPRSS11D, PTP4A1, VCAN, AZGP1, MAG, CD44, DPEP3, IGSF1, HPN, PDGFA, TNFRSF11B, PTN, CES5A, DLL3, LMAN1, GLRA1, P2RY6, RELN, C6, EGFLAM, B4GALNT1, ICOS, MPZL1, NTSR2, OPN4, JAG1, ANGPT1, LRRN3, TGFB3, REG4, VEGFC, RAB27A, IGF1, MERTK, HTR5B, CP, USH2A, LRFN3, PRSS40, KISS1, IL6, PLP1, CNTN2, FAS, CNTN3, RAMP1, KLKB1, LGR4, CD244, CD200, FGFR1	363	1327	7976	1.3080811540769066	0.9997267264936889	0.5454300929838175	0.5429002688048574
INTERPRO	IPR017441:Protein kinase, ATP binding site	27	3.0474040632054176	0.007833348278484139	STK33, NUAK2, ACVR1C, STK35, KDR, MAP3K5, PLK4, PDGFRA, SYK, DMPK, CDC42BPG, PRKCD, MERTK, HIPK2, STK24, AXL, STK26, STK17B, MYO3A, BTK, SIK1, PRKCQ, TEK, SGK1, SGK2, EPHA3, FGFR1	798	379	19384	1.7304739421112147	0.9999790619077943	0.6817119160281964	0.678726316395956
