Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Magnesium	10	2.865329512893983	0.09073132116379697	TSNAX, ATP8B1, GNAT3, EYA3, ITGA1, ALPL, MAP3K8, PPM1K, RBKS, TGFBR2	341	328	20793	1.8590408411415495	0.9999999998891265	1.0	1.0
UP_KEYWORDS	Disulfide bond	45	12.893982808022923	0.09123914963954291	TRMU, INS1, HEXA, XYLT2, LY75, ABAT, CTSS, HAPLN2, FUT8, GABRR1, BPIFA2, LCN12, ANPEP, CCL5, ACP5, MADCAM1, LBP, GC, LY6G6F, TMPRSS11A, FGFBP1, ST6GAL1, NUP155, VWF, ITGA1, FGG, PLA2G2A, NAGA, TMPRSS13, PDGFRL, TGFBR2, DCBLD2, OBSCN, PROC, FABP5, BPIFB4, GLRB, SELENOP, SAG, ALPL, MICU2, IL6ST, FCGR2B, SMPDL3A, LRP11	341	2199	20793	1.2478145891427588	0.9999999999030929	1.0	1.0
KEGG_PATHWAY	rno04620:Toll-like receptor signaling pathway	5	1.4326647564469914	0.09245507983905792	MAPK8, CCL5, MAP3K8, LBP, TLR3	138	97	7749	2.894441954280592	0.9999999987112298	1.0	1.0
UP_KEYWORDS	Transferase	29	8.30945558739255	0.0926856587943834	TRMU, SETD2, CMAS, LOC103694506, XYLT2, ABAT, ACNAT2, ART4, MAPK8, FUT8, MGAT3, RGD1559459, MAP3K8, UPP1, METTL16, GAL3ST3, ST3GAL1, TRDMT1, ST6GAL1, GSTM1, CDYL, MAPK15, TGFBR2, OBSCN, SULT1D1, B3GNT6, AGPS, SIK2, RBKS	341	1316	20793	1.3437079392810345	0.9999999999339878	1.0	1.0
GOTERM_CC_DIRECT	GO:0071556~integral component of lumenal side of endoplasmic reticulum membrane	2	0.5730659025787965	0.09365089866038394	SPPL2B, SPPL3	302	6	18520	20.44150110375276	0.9999999999996927	1.0	1.0
GOTERM_CC_DIRECT	GO:0071458~integral component of cytoplasmic side of endoplasmic reticulum membrane	2	0.5730659025787965	0.09365089866038394	SPPL2B, SPPL3	302	6	18520	20.44150110375276	0.9999999999996927	1.0	1.0
GOTERM_BP_DIRECT	GO:1901621~negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning	2	0.5730659025787965	0.09428479919017356	SUFU, TULP3	288	6	17535	20.295138888888886	1.0	1.0	1.0
INTERPRO	IPR020850:GTPase effector domain, GED	2	0.5730659025787965	0.09477857044375078	MX2, DNM1L	320	6	19384	20.19166666666667	1.0	1.0	1.0
INTERPRO	IPR019762:Dynamin, GTPase region, conserved site	2	0.5730659025787965	0.09477857044375078	MX2, DNM1L	320	6	19384	20.19166666666667	1.0	1.0	1.0
INTERPRO	IPR003130:Dynamin GTPase effector	2	0.5730659025787965	0.09477857044375078	MX2, DNM1L	320	6	19384	20.19166666666667	1.0	1.0	1.0
INTERPRO	IPR000375:Dynamin central domain	2	0.5730659025787965	0.09477857044375078	MX2, DNM1L	320	6	19384	20.19166666666667	1.0	1.0	1.0
UP_KEYWORDS	Blood coagulation	3	0.8595988538681949	0.09598195822486398	PROC, VWF, FGG	341	32	20793	5.716550586510264	0.9999999999725413	1.0	1.0
UP_KEYWORDS	Hemostasis	3	0.8595988538681949	0.09598195822486398	PROC, VWF, FGG	341	32	20793	5.716550586510264	0.9999999999725413	1.0	1.0
